Column2,Column3,Column4,Column5,Column6,chla
2014,7,27,36.1719,-0.849,0.01
2014,7,12,35.9323,-0.4844,0.010351000000000001
2014,7,20,36.4219,0.8385,0.010351000000000001
2014,7,23,36.1823,0.1927,0.010351000000000001
2014,7,27,35.9427,-0.9635,0.010351000000000001
2014,7,27,36.5365,0.026,0.010351000000000001
2014,7,27,36.1823,-0.849,0.010715000000000001
2014,7,27,36.0469,-0.4219,0.010715000000000001
2014,7,13,36.3906,0.8698,0.011091999999999999
2014,7,27,36.1615,-0.9531,0.011091999999999999
2014,7,27,36.1406,-0.8698,0.011091999999999999
2014,7,27,35.9948,-0.7344,0.011091999999999999
2014,7,27,36.0469,-0.5573,0.011091999999999999
2014,7,6,36.7344,-0.224,0.011481999999999999
2014,7,27,36.1823,-0.974,0.011481999999999999
2014,7,27,36.1094,-0.7656,0.011481999999999999
2014,7,27,36.5156,0.0885,0.011481999999999999
2014,7,27,35.9323,-0.651,0.011481999999999999
2014,7,28,36.6406,0.4948,0.011481999999999999
2014,7,27,36.0365,-0.6406,0.011885
2014,7,23,36.1302,0.0469,0.012303
2014,7,27,35.8594,-0.7656,0.012303
2014,7,27,36.2344,-0.599,0.012303
2014,7,27,36.026,-0.526,0.012303
2014,7,23,36.1823,-0.8698,0.012735
2014,7,27,36.1302,-0.8906,0.013183
2014,7,27,35.974,-0.6823,0.013183
2014,7,27,36.1198,-0.6302,0.013183
2014,7,27,35.9531,-0.6302,0.013183
2014,7,23,36.1615,0.1615,0.013646
2014,7,27,36.099,-0.7344,0.013646
2014,7,28,36.6719,0.474,0.013646
2014,7,27,35.9323,-0.9531,0.014125
2014,7,27,36.026,-0.4219,0.014125
2014,7,28,36.651,0.3594,0.014125
2014,7,27,36.1198,-0.7656,0.014622
2014,7,27,36.0156,-0.7135,0.014622
2014,7,27,36.0677,-0.4635,0.014622
2014,7,28,36.6406,0.5052,0.014622
2014,7,28,36.6302,0.4219,0.014622
2014,7,12,35.9323,-0.5052,0.015136
2014,7,17,36.276,0.4219,0.015668000000000001
2014,7,27,35.9427,-0.9531,0.016218
2014,7,4,35.7344,-0.6302,0.016788000000000001
2014,7,27,35.9323,-0.9115,0.016788000000000001
2014,7,27,36.0469,-0.6615,0.016788000000000001
2014,7,27,36.0469,-0.6094,0.016788000000000001
2014,7,28,36.651,0.5156,0.016788000000000001
2014,7,27,36.1719,-0.8594,0.017378000000000001
2014,7,27,36.1094,-0.9427,0.017378000000000001
2014,7,27,35.9427,-0.7552,0.017378000000000001
2014,7,27,35.9948,-0.5573,0.017378000000000001
2014,7,12,36.724,-0.0573,0.017989000000000002
2014,7,20,36.4219,0.8177,0.017989000000000002
2014,7,23,36.1615,0.099,0.017989000000000002
2014,7,27,36.1406,-0.8802,0.017989000000000002
2014,7,27,35.9948,-0.9635,0.017989000000000002
2014,7,27,35.849,-0.7031,0.017989000000000002
2014,7,27,36.0156,-0.5052,0.017989000000000002
2014,7,23,36.2031,-0.8385,0.018620999999999999
2014,7,23,36.0781,-0.2969,0.018620999999999999
2014,7,27,35.9323,-0.7344,0.018620999999999999
2014,7,27,35.9323,-0.7031,0.018620999999999999
2014,7,27,35.9219,-0.9115,0.018620999999999999
2014,7,27,35.901,-0.9531,0.018620999999999999
2014,7,27,36.1615,-0.974,0.019275
2014,7,27,36.1615,-0.8594,0.019275
2014,7,27,35.9948,-0.974,0.019275
2014,7,27,35.9948,-0.9531,0.019275
2014,7,27,35.9323,-0.7552,0.019275
2014,7,27,35.9323,-0.6823,0.019275
2014,7,27,36.6094,0.0156,0.019275
2014,7,27,36.5781,-0.0052,0.019275
2014,7,27,36.526,0.0573,0.019275
2014,7,27,36.1198,-0.4219,0.019275
2014,7,27,36.0365,-0.3698,0.019275
2014,7,5,35.8385,-0.5469,0.019952999999999999
2014,7,23,36.151,0.0677,0.019952999999999999
2014,7,27,36.1719,-0.9844,0.019952999999999999
2014,7,27,35.901,-0.9323,0.019952999999999999
2014,7,27,36.5573,0.0573,0.019952999999999999
2014,7,27,36.1302,-0.4219,0.019952999999999999
2014,7,27,36.0469,-0.5052,0.019952999999999999
2014,7,28,36.6198,0.3594,0.019952999999999999
2014,7,12,36.7344,-0.0677,0.020653999999999999
2014,7,23,36.1927,-0.8802,0.020653999999999999
2014,7,27,36.1719,-0.9635,0.020653999999999999
2014,7,27,36.1615,-0.8698,0.020653999999999999
2014,7,27,36.1615,-0.849,0.020653999999999999
2014,7,27,36.151,-0.8802,0.020653999999999999
2014,7,27,36.151,-0.8594,0.020653999999999999
2014,7,27,36.151,-0.849,0.020653999999999999
2014,7,27,35.9427,-0.7031,0.020653999999999999
2014,7,27,35.9219,-0.9844,0.020653999999999999
2014,7,27,35.9115,-0.8594,0.020653999999999999
2014,7,27,35.974,-0.4427,0.020653999999999999
2014,7,12,36.7135,-0.0885,0.02138
2014,7,27,36.1615,-0.9427,0.02138
2014,7,27,36.0469,-0.7031,0.02138
2014,7,27,35.9427,-0.7448,0.02138
2014,7,27,36.1406,-0.4427,0.02138
2014,7,14,35.9844,0.0365,0.022131000000000001
2014,7,20,35.7448,-0.6094,0.022131000000000001
2014,7,27,36.1719,-0.9531,0.022131000000000001
2014,7,27,36.1615,-0.9635,0.022131000000000001
2014,7,27,36.1615,-0.8385,0.022131000000000001
2014,7,27,36.151,-0.9635,0.022131000000000001
2014,7,27,36.151,-0.8698,0.022131000000000001
2014,7,27,36.1302,-0.7344,0.022131000000000001
2014,7,27,36.1198,-0.7552,0.022131000000000001
2014,7,27,36.0052,-0.9635,0.022131000000000001
2014,7,27,35.9531,-0.9635,0.022131000000000001
2014,7,27,35.9531,-0.9531,0.022131000000000001
2014,7,27,35.9323,-0.6927,0.022131000000000001
2014,7,27,36.0573,-0.6198,0.022131000000000001
2014,7,27,36.026,-0.6615,0.022131000000000001
2014,7,27,35.8906,-0.6198,0.022131000000000001
2014,7,17,36.2865,0.4427,0.022908999999999999
2014,7,20,35.901,-0.1615,0.022908999999999999
2014,7,27,36.1823,-0.8385,0.022908999999999999
2014,7,27,36.1406,-0.8594,0.022908999999999999
2014,7,27,35.9844,-0.7865,0.022908999999999999
2014,7,27,35.9427,-0.6927,0.022908999999999999
2014,7,27,35.9115,-0.9844,0.022908999999999999
2014,7,27,35.9115,-0.9323,0.022908999999999999
2014,7,27,36.526,0.1198,0.022908999999999999
2014,7,27,36.026,-0.3906,0.022908999999999999
2014,7,27,35.974,-0.474,0.022908999999999999
2014,7,27,35.9219,-0.651,0.022908999999999999
2014,7,28,36.6302,0.349,0.022908999999999999
2014,7,4,36.401,0.8698,0.023713999999999999
2014,7,12,36.724,-0.0677,0.023713999999999999
2014,7,14,35.8594,-0.099,0.023713999999999999
2014,7,17,36.3073,0.4323,0.023713999999999999
2014,7,27,36.1927,-0.9948,0.023713999999999999
2014,7,27,36.1823,-0.9948,0.023713999999999999
2014,7,27,36.151,-0.9531,0.023713999999999999
2014,7,27,36.151,-0.8385,0.023713999999999999
2014,7,27,35.9531,-0.974,0.023713999999999999
2014,7,27,35.9115,-0.8073,0.023713999999999999
2014,7,27,36.5573,0.0885,0.023713999999999999
2014,7,27,36.0365,-0.4115,0.023713999999999999
2014,7,27,36.0156,-0.526,0.023713999999999999
2014,7,23,36.4323,0.8594,0.024546999999999999
2014,7,23,36.0885,-0.4635,0.024546999999999999
2014,7,27,36.1927,-0.9844,0.024546999999999999
2014,7,27,36.1927,-0.9531,0.024546999999999999
2014,7,27,36.1823,-0.9531,0.024546999999999999
2014,7,27,36.1823,-0.9427,0.024546999999999999
2014,7,27,36.1719,-0.9427,0.024546999999999999
2014,7,27,36.0052,-0.6823,0.024546999999999999
2014,7,27,35.9844,-0.9427,0.024546999999999999
2014,7,27,35.9844,-0.7448,0.024546999999999999
2014,7,27,35.974,-0.7344,0.024546999999999999
2014,7,27,35.9219,-0.6719,0.024546999999999999
2014,7,27,36.5365,0.0677,0.024546999999999999
2014,7,27,36.5365,0.0781,0.024546999999999999
2014,7,27,36.526,0.0885,0.024546999999999999
2014,7,27,36.0052,-0.474,0.024546999999999999
2014,7,5,35.8177,-0.5573,0.025409999999999999
2014,7,12,35.9219,-0.4948,0.025409999999999999
2014,7,27,36.1927,-0.9635,0.025409999999999999
2014,7,27,35.9844,-0.9531,0.025409999999999999
2014,7,27,35.9635,-0.9531,0.025409999999999999
2014,7,27,35.9115,-0.9531,0.025409999999999999
2014,7,27,35.9115,-0.776,0.025409999999999999
2014,7,27,35.901,-0.901,0.025409999999999999
2014,7,27,36.6406,-0.026,0.025409999999999999
2014,7,27,36.6094,-0.0469,0.025409999999999999
2014,7,27,36.5781,-0.0365,0.025409999999999999
2014,7,27,36.5781,0.0469,0.025409999999999999
2014,7,27,36.5156,0.151,0.025409999999999999
2014,7,28,36.651,0.3698,0.025409999999999999
2014,7,28,36.6302,0.401,0.025409999999999999
2014,7,12,35.9427,-0.4948,0.026303
2014,7,14,35.849,-0.8177,0.026303
2014,7,23,36.1823,0.1302,0.026303
2014,7,23,36.1198,0.0365,0.026303
2014,7,27,36.1927,-0.974,0.026303
2014,7,27,36.1719,-0.8385,0.026303
2014,7,27,36.1719,-0.8281,0.026303
2014,7,27,36.151,-0.9323,0.026303
2014,7,27,36.1302,-0.8802,0.026303
2014,7,27,35.9323,-0.7448,0.026303
2014,7,27,35.9219,-0.8281,0.026303
2014,7,27,36.5781,-0.0677,0.026303
2014,7,27,36.5573,-0.0365,0.026303
2014,7,27,36.5156,0.1198,0.026303
2014,7,27,35.9844,-0.5573,0.026303
2014,7,12,36.7344,-0.0469,0.027227000000000001
2014,7,12,36.7135,-0.0677,0.027227000000000001
2014,7,12,35.9323,-0.4948,0.027227000000000001
2014,7,14,35.8906,-0.0573,0.027227000000000001
2014,7,20,36.474,0.9427,0.027227000000000001
2014,7,23,36.1823,-0.8594,0.027227000000000001
2014,7,23,36.401,0.8177,0.027227000000000001
2014,7,27,36.1615,-0.9844,0.027227000000000001
2014,7,27,36.099,-0.8385,0.027227000000000001
2014,7,27,36.0156,-0.7344,0.027227000000000001
2014,7,27,35.9844,-0.724,0.027227000000000001
2014,7,27,35.974,-0.9635,0.027227000000000001
2014,7,27,35.9427,-0.7865,0.027227000000000001
2014,7,27,35.9115,-0.8281,0.027227000000000001
2014,7,27,36.5885,-0.0365,0.027227000000000001
2014,7,27,36.5469,0.0677,0.027227000000000001
2014,7,27,36.5469,0.0781,0.027227000000000001
2014,7,27,36.5365,0.0885,0.027227000000000001
2014,7,27,36.526,0.026,0.027227000000000001
2014,7,27,36.526,0.151,0.027227000000000001
2014,7,27,35.9219,-0.6615,0.027227000000000001
2014,7,28,36.6823,0.5156,0.027227000000000001
2014,7,28,36.6302,0.5156,0.027227000000000001
2014,7,5,35.8594,-0.5469,0.028184000000000001
2014,7,5,35.8281,-0.5573,0.028184000000000001
2014,7,5,35.8177,-0.6094,0.028184000000000001
2014,7,20,36.3906,0.7865,0.028184000000000001
2014,7,20,35.7344,-0.651,0.028184000000000001
2014,7,23,36.4219,0.8594,0.028184000000000001
2014,7,23,36.2031,0.2448,0.028184000000000001
2014,7,23,36.1094,-0.3802,0.028184000000000001
2014,7,27,36.1927,-0.8385,0.028184000000000001
2014,7,27,36.099,-0.8698,0.028184000000000001
2014,7,27,35.9948,-0.6927,0.028184000000000001
2014,7,27,35.974,-0.974,0.028184000000000001
2014,7,27,35.9635,-0.974,0.028184000000000001
2014,7,27,35.9531,-0.9427,0.028184000000000001
2014,7,27,35.9427,-0.974,0.028184000000000001
2014,7,27,36.599,-0.0781,0.028184000000000001
2014,7,27,36.401,0.026,0.028184000000000001
2014,7,27,35.9948,-0.3594,0.028184000000000001
2014,7,12,36.7031,-0.099,0.029173999999999999
2014,7,14,35.9115,-0.0469,0.029173999999999999
2014,7,14,35.8802,-0.0781,0.029173999999999999
2014,7,23,36.1927,-0.849,0.029173999999999999
2014,7,23,36.401,0.8385,0.029173999999999999
2014,7,23,36.1927,0.1927,0.029173999999999999
2014,7,23,36.1615,0.1719,0.029173999999999999
2014,7,27,36.151,-0.9427,0.029173999999999999
2014,7,27,36.0052,-0.9948,0.029173999999999999
2014,7,27,35.974,-0.9844,0.029173999999999999
2014,7,27,35.9531,-0.8385,0.029173999999999999
2014,7,27,35.9323,-0.9219,0.029173999999999999
2014,7,27,35.7448,-0.9219,0.029173999999999999
2014,7,27,36.599,-0.0365,0.029173999999999999
2014,7,27,36.5781,-0.0156,0.029173999999999999
2014,7,27,36.5573,0.0677,0.029173999999999999
2014,7,27,36.5469,0.0469,0.029173999999999999
2014,7,27,36.5469,0.0885,0.029173999999999999
2014,7,27,36.5365,0.0156,0.029173999999999999
2014,7,27,36.0365,-0.651,0.029173999999999999
2014,7,27,36.0365,-0.4323,0.029173999999999999
2014,7,27,36.0156,-0.651,0.029173999999999999
2014,7,27,35.9635,-0.526,0.029173999999999999
2014,7,28,36.651,0.349,0.029173999999999999
2014,7,4,35.7344,-0.651,0.030200000000000001
2014,7,17,36.3594,0.4115,0.030200000000000001
2014,7,20,36.401,0.7656,0.030200000000000001
2014,7,20,35.8906,-0.1823,0.030200000000000001
2014,7,23,36.1719,0.1823,0.030200000000000001
2014,7,23,36.1719,0.1927,0.030200000000000001
2014,7,23,36.1615,0.1823,0.030200000000000001
2014,7,23,36.1302,0.0573,0.030200000000000001
2014,7,23,36.1198,0.026,0.030200000000000001
2014,7,27,36.1719,-0.9948,0.030200000000000001
2014,7,27,36.1719,-0.9323,0.030200000000000001
2014,7,27,36.0885,-0.8594,0.030200000000000001
2014,7,27,36.0885,-0.8385,0.030200000000000001
2014,7,27,35.9948,-0.9427,0.030200000000000001
2014,7,27,35.9948,-0.8906,0.030200000000000001
2014,7,27,35.9948,-0.7135,0.030200000000000001
2014,7,27,35.974,-0.724,0.030200000000000001
2014,7,27,35.901,-0.9427,0.030200000000000001
2014,7,27,35.849,-0.6823,0.030200000000000001
2014,7,27,36.6198,-0.0469,0.030200000000000001
2014,7,27,36.5885,-0.0469,0.030200000000000001
2014,7,27,36.5885,-0.026,0.030200000000000001
2014,7,27,36.5781,-0.026,0.030200000000000001
2014,7,27,36.5781,0.026,0.030200000000000001
2014,7,27,36.5573,0.0365,0.030200000000000001
2014,7,27,36.5573,0.0469,0.030200000000000001
2014,7,27,36.5573,0.0781,0.030200000000000001
2014,7,27,36.5469,0.0365,0.030200000000000001
2014,7,27,36.5052,-0.0885,0.030200000000000001
2014,7,27,36.0469,-0.651,0.030200000000000001
2014,7,27,36.026,-0.651,0.030200000000000001
2014,7,27,36.0156,-0.5156,0.030200000000000001
2014,7,27,35.974,-0.3594,0.030200000000000001
2014,7,27,35.9427,-0.6406,0.030200000000000001
2014,7,28,36.651,0.526,0.030200000000000001
2014,7,28,36.651,0.5781,0.030200000000000001
2014,7,28,36.6406,0.349,0.030200000000000001
2014,7,28,36.6406,0.5156,0.030200000000000001
2014,7,5,35.849,-0.5573,0.031260999999999997
2014,7,20,36.4844,0.9635,0.031260999999999997
2014,7,20,35.8906,-0.1198,0.031260999999999997
2014,7,23,36.2031,-0.8594,0.031260999999999997
2014,7,23,36.1615,0.1302,0.031260999999999997
2014,7,27,36.1615,-0.9323,0.031260999999999997
2014,7,27,36.026,-0.9219,0.031260999999999997
2014,7,27,35.9948,-0.7031,0.031260999999999997
2014,7,27,35.9844,-0.9844,0.031260999999999997
2014,7,27,35.9635,-0.9427,0.031260999999999997
2014,7,27,35.9531,-0.7448,0.031260999999999997
2014,7,27,35.9531,-0.7135,0.031260999999999997
2014,7,27,35.9323,-0.7135,0.031260999999999997
2014,7,27,35.9219,-0.6927,0.031260999999999997
2014,7,27,35.9115,-0.9427,0.031260999999999997
2014,7,27,36.6406,-0.0781,0.031260999999999997
2014,7,27,36.5885,-0.1094,0.031260999999999997
2014,7,27,36.5781,0.0156,0.031260999999999997
2014,7,27,36.5677,-0.0052,0.031260999999999997
2014,7,27,36.5365,0.099,0.031260999999999997
2014,7,27,36.0573,-0.599,0.031260999999999997
2014,7,27,36.0573,-0.5573,0.031260999999999997
2014,7,27,36.0469,-0.599,0.031260999999999997
2014,7,27,35.9948,-0.5781,0.031260999999999997
2014,7,27,35.9948,-0.474,0.031260999999999997
2014,7,27,35.9219,-0.6406,0.031260999999999997
2014,7,28,36.6719,0.5052,0.031260999999999997
2014,7,28,36.6615,0.3594,0.031260999999999997
2014,7,5,35.8385,-0.5573,0.032358999999999999
2014,7,14,35.9219,-0.0469,0.032358999999999999
2014,7,17,36.2865,0.4323,0.032358999999999999
2014,7,20,36.4219,0.7865,0.032358999999999999
2014,7,23,36.2135,-0.8073,0.032358999999999999
2014,7,23,36.1927,-0.8594,0.032358999999999999
2014,7,23,36.3698,0.7656,0.032358999999999999
2014,7,23,36.1406,0.0573,0.032358999999999999
2014,7,23,36.099,-0.474,0.032358999999999999
2014,7,23,36.099,-0.4115,0.032358999999999999
2014,7,23,36.099,-0.0677,0.032358999999999999
2014,7,27,36.1823,-0.9844,0.032358999999999999
2014,7,27,35.9948,-0.724,0.032358999999999999
2014,7,27,35.974,-0.9427,0.032358999999999999
2014,7,27,35.9219,-0.9427,0.032358999999999999
2014,7,27,36.5885,-0.0156,0.032358999999999999
2014,7,27,36.5885,-0.0052,0.032358999999999999
2014,7,27,36.5885,0.0052,0.032358999999999999
2014,7,27,36.5885,0.0156,0.032358999999999999
2014,7,27,36.5781,0.0052,0.032358999999999999
2014,7,27,36.5781,0.0365,0.032358999999999999
2014,7,27,36.5677,0.0365,0.032358999999999999
2014,7,27,36.5677,0.0469,0.032358999999999999
2014,7,27,36.5677,0.0573,0.032358999999999999
2014,7,27,36.5573,0.026,0.032358999999999999
2014,7,27,36.0677,-0.5156,0.032358999999999999
2014,7,27,36.026,-0.3802,0.032358999999999999
2014,7,28,36.6615,0.5885,0.032358999999999999
2014,7,28,36.6406,0.526,0.032358999999999999
2014,7,1,36.4635,0.8906,0.033496999999999999
2014,7,12,36.724,-0.0885,0.033496999999999999
2014,7,12,36.724,-0.0781,0.033496999999999999
2014,7,16,36.1615,0.2448,0.033496999999999999
2014,7,20,36.3906,0.7656,0.033496999999999999
2014,7,20,36.3906,0.776,0.033496999999999999
2014,7,20,35.8906,-0.1719,0.033496999999999999
2014,7,20,35.7448,-0.6302,0.033496999999999999
2014,7,23,36.1823,-0.849,0.033496999999999999
2014,7,23,36.2552,0.2448,0.033496999999999999
2014,7,23,36.2448,0.224,0.033496999999999999
2014,7,23,36.1823,0.2031,0.033496999999999999
2014,7,23,36.0885,-0.4531,0.033496999999999999
2014,7,23,36.0885,-0.401,0.033496999999999999
2014,7,27,36.1823,-0.9635,0.033496999999999999
2014,7,27,36.1302,-0.8594,0.033496999999999999
2014,7,27,36.0365,-0.7656,0.033496999999999999
2014,7,27,36.0156,-0.974,0.033496999999999999
2014,7,27,36.0052,-0.9844,0.033496999999999999
2014,7,27,35.9948,-0.6823,0.033496999999999999
2014,7,27,35.9844,-0.974,0.033496999999999999
2014,7,27,35.9844,-0.8385,0.033496999999999999
2014,7,27,35.974,-0.9531,0.033496999999999999
2014,7,27,35.9635,-0.7448,0.033496999999999999
2014,7,27,35.9635,-0.7344,0.033496999999999999
2014,7,27,35.8594,-0.6823,0.033496999999999999
2014,7,27,36.6406,-0.1406,0.033496999999999999
2014,7,27,36.526,0.099,0.033496999999999999
2014,7,27,36.5156,0.0781,0.033496999999999999
2014,7,27,36.4427,-0.099,0.033496999999999999
2014,7,27,36.0156,-0.5573,0.033496999999999999
2014,7,27,36.0052,-0.5365,0.033496999999999999
2014,7,28,36.6823,0.526,0.033496999999999999
2014,7,28,36.651,0.3802,0.033496999999999999
2014,7,28,36.6198,0.3802,0.033496999999999999
2014,7,6,35.9115,-0.3906 *,0.034674000000000003
2014,7,6,35.8906,-0.4427,0.034674000000000003
2014,7,12,35.9219,-0.4844,0.034674000000000003
2014,7,14,35.8698,-0.7969,0.034674000000000003
2014,7,20,36.3698,0.7448,0.034674000000000003
2014,7,20,36.3594,0.6719,0.034674000000000003
2014,7,20,35.901,-0.1719,0.034674000000000003
2014,7,23,36.3906,0.7865,0.034674000000000003
2014,7,23,36.1927,0.2135,0.034674000000000003
2014,7,23,36.1823,0.1823,0.034674000000000003
2014,7,23,36.1719,0.099,0.034674000000000003
2014,7,23,36.1719,0.1719,0.034674000000000003
2014,7,23,36.1302,0.0365,0.034674000000000003
2014,7,23,36.0885,-0.4219,0.034674000000000003
2014,7,23,36.0885,-0.4115,0.034674000000000003
2014,7,23,36.0885,-0.3281,0.034674000000000003
2014,7,23,36.0885,-0.1302,0.034674000000000003
2014,7,23,36.0781,-0.3073,0.034674000000000003
2014,7,27,36.1302,-0.8698,0.034674000000000003
2014,7,27,36.1198,-0.8385,0.034674000000000003
2014,7,27,36.1094,-0.9531,0.034674000000000003
2014,7,27,35.9635,-0.7656,0.034674000000000003
2014,7,27,35.9219,-0.9219,0.034674000000000003
2014,7,27,35.9219,-0.7031,0.034674000000000003
2014,7,27,35.9115,-0.8802,0.034674000000000003
2014,7,27,35.8177,-0.8906,0.034674000000000003
2014,7,27,36.5677,0.0052,0.034674000000000003
2014,7,27,36.5677,0.0156,0.034674000000000003
2014,7,27,36.5677,0.026,0.034674000000000003
2014,7,27,36.5365,0.1094,0.034674000000000003
2014,7,27,36.526,0.0677,0.034674000000000003
2014,7,27,36.526,0.0781,0.034674000000000003
