Column2,Column3,Column4,Column5,Column6,Column7
2014,4,30,36.8698,-0.3073,0.038459
2014,4,30,36.776,0.3385,0.038459
2014,4,30,36.7448,-0.3802,0.038459
2014,4,30,36.4219,-0.2656,0.038459
2014,4,30,36.3281,-0.151,0.038459
2014,4,30,36.2344,-0.099,0.038459
2014,4,30,35.9635,-0.349,0.038459
2014,4,30,36.9635,0.6302,0.038459
2014,4,30,36.8802,-0.2344,0.038459
2014,4,30,36.8698,-0.3073,0.038459
2014,4,30,36.776,0.3385,0.038459
2014,4,30,36.7448,-0.3802,0.038459
2014,4,30,36.4219,-0.2656,0.038459
2014,4,30,36.3281,-0.151,0.038459
2014,4,30,36.2344,-0.099,0.038459
2014,4,30,35.9635,-0.349,0.038459
2014,4,14,36.3177,0.2552,0.039810999999999999
2014,4,16,35.974,-0.3594,0.039810999999999999
2014,4,16,35.8906,-0.599,0.039810999999999999
2014,4,23,36.6406,0.6198,0.039810999999999999
2014,4,23,36.5781,0.1615,0.039810999999999999
2014,4,23,36.5573,0.349,0.039810999999999999
2014,4,30,36.9844,0.6927,0.039810999999999999
2014,4,30,36.849,0.4531,0.039810999999999999
2014,4,30,36.7865,-0.1927,0.039810999999999999
2014,4,30,36.7656,0.3177,0.039810999999999999
2014,4,30,36.6719,0.1094,0.039810999999999999
2014,4,30,36.6719,0.2448,0.039810999999999999
2014,4,30,36.6302,0.2448,0.039810999999999999
2014,4,30,36.6198,-0.3281,0.039810999999999999
2014,4,30,36.474,-0.2448,0.039810999999999999
2014,4,30,36.4427,-0.3281,0.039810999999999999
2014,4,30,36.0677,-0.3594,0.039810999999999999
2014,4,30,36.9844,0.6927,0.039810999999999999
2014,4,30,36.849,0.4531,0.039810999999999999
2014,4,30,36.7865,-0.1927,0.039810999999999999
2014,4,30,36.7656,0.3177,0.039810999999999999
2014,4,30,36.6719,0.1094,0.039810999999999999
2014,4,30,36.6719,0.2448,0.039810999999999999
2014,4,30,36.6302,0.2448,0.039810999999999999
2014,4,30,36.6198,-0.3281,0.039810999999999999
2014,4,30,36.474,-0.2448,0.039810999999999999
2014,4,30,36.4427,-0.3281,0.039810999999999999
2014,4,30,36.0677,-0.3594,0.039810999999999999
2014,4,14,36.3281,0.2344,0.041209999999999997
2014,4,14,36.3177,0.3802,0.041209999999999997
2014,4,21,37.0573,0.724,0.041209999999999997
