time,latitude,longitude,chlorophyll
2010-06-25T12:00:00Z,54.1875,7.854172,4.111097
2013-04-28T12:00:00Z,54.1875,7.854172,4.103976
2013-04-20T12:00:00Z,54.1875,7.854172,4.082239
2007-03-23T12:00:00Z,54.1875,7.854172,4.047415
2022-05-09T12:00:00Z,54.1875,7.854172,4.042767
2007-03-27T12:00:00Z,54.1875,7.854172,4.026942
2004-07-31T12:00:00Z,54.1875,7.854172,4.026752
2013-06-14T12:00:00Z,54.1875,7.854172,4.015544
2019-04-07T12:00:00Z,54.1875,7.854172,3.9930558
2015-04-06T12:00:00Z,54.1875,7.854172,3.978727
2016-07-19T12:00:00Z,54.1875,7.854172,3.9598303
2016-09-12T12:00:00Z,54.1875,7.854172,3.9062266
2009-05-08T12:00:00Z,54.1875,7.854172,3.904227
2011-10-01T12:00:00Z,54.1875,7.854172,3.902599
2016-09-06T12:00:00Z,54.1875,7.854172,3.86579
2015-10-02T12:00:00Z,54.1875,7.854172,3.857961
2011-06-02T12:00:00Z,54.1875,7.854172,3.855913
2020-06-26T12:00:00Z,54.1875,7.854172,3.8433404
2009-05-31T12:00:00Z,54.1875,7.854172,3.842551
2007-03-17T12:00:00Z,54.1875,7.854172,3.834706
2013-03-05T12:00:00Z,54.1875,7.854172,3.827028
2006-06-06T12:00:00Z,54.1875,7.854172,3.821798
2014-08-27T12:00:00Z,54.1875,7.854172,3.8050425
2019-03-29T12:00:00Z,54.1875,7.854172,3.793921
2022-02-27T12:00:00Z,54.1875,7.854172,3.787647
2011-10-14T12:00:00Z,54.1875,7.854172,3.781018
2014-05-18T12:00:00Z,54.1875,7.854172,3.773013
2022-06-15T12:00:00Z,54.1875,7.854172,3.7629805
2006-09-25T12:00:00Z,54.1875,7.854172,3.755952
2018-05-20T12:00:00Z,54.1875,7.854172,3.732004
2019-03-31T12:00:00Z,54.1875,7.854172,3.7212758
2012-04-07T12:00:00Z,54.1875,7.854172,3.699574
2019-06-07T12:00:00Z,54.1875,7.854172,3.6712031
2006-06-30T12:00:00Z,54.1875,7.854172,3.667941
2011-03-07T12:00:00Z,54.1875,7.854172,3.667552
2004-03-31T12:00:00Z,54.1875,7.854172,3.667278
2007-05-23T12:00:00Z,54.1875,7.854172,3.646671
2021-10-24T12:00:00Z,54.1875,7.854172,3.6410866
2012-08-20T12:00:00Z,54.1875,7.854172,3.634661
2018-07-23T12:00:00Z,54.1875,7.854172,3.6241007
2016-07-26T12:00:00Z,54.1875,7.854172,3.6181004
2019-04-01T12:00:00Z,54.1875,7.854172,3.6115985
2003-09-22T12:00:00Z,54.1875,7.854172,3.607288
2016-07-30T12:00:00Z,54.1875,7.854172,3.5973132
2022-03-07T12:00:00Z,54.1875,7.854172,3.592021
2016-03-16T12:00:00Z,54.1875,7.854172,3.585706
2015-05-10T12:00:00Z,54.1875,7.854172,3.5729663
2008-06-03T12:00:00Z,54.1875,7.854172,3.568583
2021-10-04T12:00:00Z,54.1875,7.854172,3.564522
2022-04-30T12:00:00Z,54.1875,7.854172,3.5577717
2016-02-16T12:00:00Z,54.1875,7.854172,3.5559735
2014-07-24T12:00:00Z,54.1875,7.854172,3.5542343
2004-03-25T12:00:00Z,54.1875,7.854172,3.55405
2003-08-17T12:00:00Z,54.1875,7.854172,3.549245
2009-04-17T12:00:00Z,54.1875,7.854172,3.548017
2006-06-11T12:00:00Z,54.1875,7.854172,3.542723
2014-03-11T12:00:00Z,54.1875,7.854172,3.521623
2014-05-31T12:00:00Z,54.1875,7.854172,3.521199
2016-07-20T12:00:00Z,54.1875,7.854172,3.5200589
2021-10-09T12:00:00Z,54.1875,7.854172,3.5076387
2022-06-03T12:00:00Z,54.1875,7.854172,3.507088
2016-08-02T12:00:00Z,54.1875,7.854172,3.5065653
2015-07-23T12:00:00Z,54.1875,7.854172,3.4856222
2005-09-01T12:00:00Z,54.1875,7.854172,3.479869
2014-09-11T12:00:00Z,54.1875,7.854172,3.4783306
2010-03-21T12:00:00Z,54.1875,7.854172,3.472015
2007-04-03T12:00:00Z,54.1875,7.854172,3.4688
2009-05-23T12:00:00Z,54.1875,7.854172,3.456942
2009-10-14T12:00:00Z,54.1875,7.854172,3.448337
2004-03-23T12:00:00Z,54.1875,7.854172,3.429403
2003-07-19T12:00:00Z,54.1875,7.854172,3.428999
2005-03-14T12:00:00Z,54.1875,7.854172,3.427368
2012-08-29T12:00:00Z,54.1875,7.854172,3.421216
2022-03-03T12:00:00Z,54.1875,7.854172,3.4207525
2011-04-04T12:00:00Z,54.1875,7.854172,3.419999
2003-06-02T12:00:00Z,54.1875,7.854172,3.41784
2018-07-18T12:00:00Z,54.1875,7.854172,3.4044852
2010-10-09T12:00:00Z,54.1875,7.854172,3.401055
2008-03-29T12:00:00Z,54.1875,7.854172,3.368356
2013-03-03T12:00:00Z,54.1875,7.854172,3.366248
2014-09-04T12:00:00Z,54.1875,7.854172,3.3629565
2007-07-09T12:00:00Z,54.1875,7.854172,3.36149
2009-05-10T12:00:00Z,54.1875,7.854172,3.360888
2019-03-24T12:00:00Z,54.1875,7.854172,3.3452249
2017-04-16T12:00:00Z,54.1875,7.854172,3.3443696
2011-10-13T12:00:00Z,54.1875,7.854172,3.336332
2017-07-21T12:00:00Z,54.1875,7.854172,3.335744
2003-08-03T12:00:00Z,54.1875,7.854172,3.319579
2018-08-03T12:00:00Z,54.1875,7.854172,3.303732
2015-08-06T12:00:00Z,54.1875,7.854172,3.2987287
2011-05-11T12:00:00Z,54.1875,7.854172,3.276981
2007-02-15T12:00:00Z,54.1875,7.854172,3.276644
2004-07-07T12:00:00Z,54.1875,7.854172,3.260074
2012-02-26T12:00:00Z,54.1875,7.854172,3.255733
2003-08-09T12:00:00Z,54.1875,7.854172,3.255181
2003-10-14T12:00:00Z,54.1875,7.854172,3.253264
2015-06-16T12:00:00Z,54.1875,7.854172,3.2523637
2021-02-12T12:00:00Z,54.1875,7.854172,3.2368195
2012-03-22T12:00:00Z,54.1875,7.854172,3.234162
2015-03-22T12:00:00Z,54.1875,7.854172,3.2187452
2011-03-08T12:00:00Z,54.1875,7.854172,3.217111
2018-08-09T12:00:00Z,54.1875,7.854172,3.2168386
2011-09-30T12:00:00Z,54.1875,7.854172,3.200823
2005-09-22T12:00:00Z,54.1875,7.854172,3.187747
2022-04-23T12:00:00Z,54.1875,7.854172,3.1784534
2018-09-02T12:00:00Z,54.1875,7.854172,3.1763453
2015-04-22T12:00:00Z,54.1875,7.854172,3.1748478
2007-06-11T12:00:00Z,54.1875,7.854172,3.167162
2018-07-27T12:00:00Z,54.1875,7.854172,3.1450062
2003-04-29T12:00:00Z,54.1875,7.854172,3.142039
2012-10-09T12:00:00Z,54.1875,7.854172,3.141966
2008-06-24T12:00:00Z,54.1875,7.854172,3.135331
2007-10-07T12:00:00Z,54.1875,7.854172,3.12853
2012-10-27T12:00:00Z,54.1875,7.854172,3.127513
2018-10-14T12:00:00Z,54.1875,7.854172,3.1143658
2017-07-09T12:00:00Z,54.1875,7.854172,3.109675
2022-03-19T12:00:00Z,54.1875,7.854172,3.107945
2021-02-13T12:00:00Z,54.1875,7.854172,3.1039636
2019-08-24T12:00:00Z,54.1875,7.854172,3.0968008
2022-03-11T12:00:00Z,54.1875,7.854172,3.0966024
2020-05-20T12:00:00Z,54.1875,7.854172,3.0937397
2014-06-26T12:00:00Z,54.1875,7.854172,3.0879557
2016-03-17T12:00:00Z,54.1875,7.854172,3.0829284
2003-05-16T12:00:00Z,54.1875,7.854172,3.073589
2022-03-08T12:00:00Z,54.1875,7.854172,3.0678515
2009-06-16T12:00:00Z,54.1875,7.854172,3.061571
2008-10-06T12:00:00Z,54.1875,7.854172,3.049916
2013-04-21T12:00:00Z,54.1875,7.854172,3.03426
2020-03-14T12:00:00Z,54.1875,7.854172,3.018169
2006-02-11T12:00:00Z,54.1875,7.854172,3.014269
2008-09-18T12:00:00Z,54.1875,7.854172,3.014057
2019-02-24T12:00:00Z,54.1875,7.854172,3.0101995
2019-08-28T12:00:00Z,54.1875,7.854172,3.0094619
2021-03-13T12:00:00Z,54.1875,7.854172,2.9961736
2017-09-23T12:00:00Z,54.1875,7.854172,2.9875522
2008-06-05T12:00:00Z,54.1875,7.854172,2.981859
